asset_nbr,asset_stats,install_dt,modlty_full,custmr_catgry_full,custmr_typ_full,srv_regn_full,divsn_full,warrnty_start_dt,warrnty_end_dt,contract_flag,warrnty_end_mnth,warrnty_flg,inputrowindex
ASSET610,Installed,2016-12-07,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-07,2017-12-17,N,201712,Y,611
ASSET611,Installed,2016-12-17,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-12-17,2017-12-22,N,201712,Y,612
ASSET612,Installed,2016-06-09,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-06-09,2017-06-14,Y,201706,Y,613
ASSET613,Installed,2017-02-10,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-02-10,2018-02-20,N,201802,N,614
ASSET614,Shipped,2016-12-15,MODLTY0,,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-12-15,2017-12-25,N,201712,Y,615
ASSET615,Installed,2016-11-16,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-11-16,2017-11-21,Y,201711,Y,616
ASSET616,Installed,2016-08-02,MODLTY9,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-08-02,2017-08-07,Y,201708,Y,617
ASSET617,Installed,2016-09-22,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-22,2017-09-27,Y,201709,Y,618
ASSET618,Installed,2016-06-02,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-06-02,2017-06-12,N,201706,Y,619
ASSET619,Installed,2017-03-15,MODLTY5,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-03-15,2018-03-20,N,201803,N,620
ASSET620,Installed,2015-09-10,MODLTY12,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-06-01,2017-05-31,Y,201705,Y,621
ASSET621,Installed,2016-08-17,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-08-17,2017-08-27,N,201708,Y,622
ASSET622,Shipped,2016-09-22,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-09-22,2017-09-27,N,201709,Y,623
ASSET623,Installed,2017-01-19,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-01-19,2018-01-24,N,201801,N,624
ASSET624,Installed,2016-11-16,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-07-27,2017-08-01,N,201708,Y,625
ASSET625,Shipped,2017-06-26,MODLTY2,CUSTMR_CATGRY8,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-06-26,2017-09-30,N,201709,Y,626
ASSET626,Installed,2016-04-18,MODLTY5,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-04-18,2017-04-23,Y,201704,Y,627
ASSET627,Installed,2016-05-12,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-05-12,2017-05-17,N,201705,Y,628
ASSET628,Installed,2016-12-27,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-12-27,2018-01-01,N,201801,N,629
ASSET629,Installed,2016-10-19,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-10-19,2017-10-24,N,201710,Y,630
ASSET630,Shipped,2017-11-15,MODLTY2,CUSTMR_CATGRY8,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-11-15,2018-02-19,N,201802,N,631
ASSET631,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-02-01,2018-02-06,N,201802,N,632
ASSET632,Installed,2016-08-23,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-08-23,2017-08-28,Y,201708,Y,633
ASSET633,Installed,2016-11-04,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-11-04,2017-11-09,Y,201711,Y,634
ASSET634,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-02-01,2018-02-11,N,201802,N,635
ASSET635,Shipped,2016-05-03,MODLTY5,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-05-03,2017-05-08,N,201705,Y,636
ASSET636,Installed,2016-11-02,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-11-02,2017-11-07,Y,201711,Y,637
ASSET637,Shipped,2016-12-19,MODLTY7,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-19,2017-12-24,N,201712,Y,638
ASSET638,Installed,2016-03-31,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-03-31,2017-04-05,N,201704,Y,639
ASSET639,Installed,2016-05-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-05-13,2017-05-18,Y,201705,Y,640
ASSET640,Installed,2016-03-31,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-03-31,2017-04-05,Y,201704,Y,641
ASSET641,Installed,2016-11-27,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-11-27,2017-12-02,Y,201712,Y,642
ASSET642,Installed,2016-12-21,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-21,2017-12-26,N,201712,Y,643
ASSET643,Shipped,2017-02-03,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-02-03,2018-02-08,N,201802,N,644
ASSET644,Installed,2016-04-13,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-04-13,2017-04-18,Y,201704,Y,645
ASSET645,Installed,2017-03-03,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2017-03-03,2018-03-08,N,201803,N,646
ASSET646,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-06,N,201801,N,647
ASSET647,Available,2016-11-16,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-11-16,2017-11-21,N,201711,Y,648
ASSET648,Installed,2016-05-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-05-13,2017-05-18,Y,201705,Y,649
ASSET649,Installed,2016-11-04,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-11-04,2017-11-09,Y,201711,Y,650
ASSET650,Installed,2016-12-05,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-05,2017-12-10,Y,201712,Y,651
ASSET651,Shipped,2016-12-27,MODLTY0,CUSTMR_CATGRY6,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-06,N,201801,N,652
ASSET652,Installed,2016-10-19,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-19,2017-10-24,N,201710,Y,653
ASSET653,Installed,2017-02-01,MODLTY7,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2017-02-01,2018-02-06,Y,201802,N,654
ASSET654,Installed,2016-09-09,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-09-09,2017-09-14,N,201709,Y,655
ASSET655,Shipped,2017-03-21,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-03-21,2018-03-26,N,201803,N,656
ASSET656,Installed,2016-06-10,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2016-06-10,2017-06-15,N,201706,Y,657
ASSET657,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-11-09,2017-11-14,N,201711,Y,658
ASSET658,Installed,2017-02-16,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-02-16,2018-02-26,N,201802,N,659
ASSET659,Installed,2017-03-02,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-03-02,2018-03-07,N,201803,N,660
ASSET660,Installed,2016-10-12,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-12,2017-10-17,Y,201710,Y,661
ASSET661,Installed,2016-11-28,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-11-28,2017-12-03,Y,201712,Y,662
ASSET662,Installed,2016-10-24,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-10-24,2017-11-03,N,201711,Y,663
ASSET663,Installed,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-18,N,201706,Y,664
ASSET664,Installed,2016-10-24,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-10-24,2017-10-29,Y,201710,Y,665
ASSET665,Installed,2017-02-08,MODLTY0,CUSTMR_CATGRY12,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-02-08,2018-02-13,N,201802,N,666
ASSET666,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-10-18,2017-10-23,N,201710,Y,667
ASSET667,Installed,2016-08-17,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-08-17,2017-08-22,Y,201708,Y,668
ASSET668,Shipped,2017-03-22,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-03-22,2018-03-27,N,201803,N,669
ASSET669,Installed,2016-04-13,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-04-13,2017-04-18,Y,201704,Y,670
ASSET670,Installed,2016-04-13,MODLTY0,CUSTMR_CATGRY18,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-04-13,2017-04-18,N,201704,Y,671
ASSET671,Shipped,2017-10-24,MODLTY2,CUSTMR_CATGRY8,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-10-24,2018-01-28,N,201801,N,672
ASSET672,Shipped,2016-07-11,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-07-11,2017-07-16,N,201707,Y,673
ASSET673,Installed,2017-01-25,MODLTY0,CUSTMR_CATGRY12,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-01-25,2018-01-30,N,201801,N,674
ASSET674,Installed,2016-06-01,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-06-01,2017-06-06,N,201706,Y,675
ASSET675,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-08-16,2017-08-21,N,201708,Y,676
ASSET676,Installed,2016-07-06,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-07-06,2017-07-11,Y,201707,Y,677
ASSET677,Available,2016-06-21,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-06-21,2017-06-26,N,201706,Y,678
ASSET678,Installed,2017-02-06,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2017-02-06,2018-02-11,N,201802,N,679
ASSET679,Installed,2016-08-18,MODLTY2,CUSTMR_CATGRY6,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-08-18,2017-08-23,Y,201708,Y,680
ASSET680,Installed,2016-08-17,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-08-17,2017-08-22,N,201708,Y,681
ASSET681,Shipped,2017-03-22,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2017-03-22,2018-03-27,N,201803,N,682
ASSET682,Installed,2016-06-24,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-06-24,2017-06-29,Y,201706,Y,683
ASSET683,Installed,2016-09-27,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-27,2017-10-02,N,201710,Y,684
ASSET684,Installed,2016-08-23,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-08-23,2017-08-28,Y,201708,Y,685
ASSET685,Installed,2016-06-24,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-06-24,2017-06-29,Y,201706,Y,686
ASSET686,Installed,2016-06-28,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-06-28,2017-07-03,Y,201707,Y,687
ASSET687,Available,2017-03-20,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-03-20,2018-03-25,N,201803,N,688
ASSET688,Shipped,2016-05-18,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-05-18,2017-05-23,N,201705,Y,689
ASSET689,Installed,2016-10-10,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-10,2017-10-15,Y,201710,Y,690
ASSET690,Installed,2017-01-31,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-01-31,2018-02-05,Y,201802,N,691
ASSET691,Available,2016-10-12,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-10-12,2017-10-17,N,201710,Y,692
ASSET692,Installed,2016-11-10,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-11-10,2017-11-15,N,201711,Y,693
ASSET693,Installed,2016-10-17,MODLTY11,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-10-17,2017-10-16,Y,201710,Y,694
ASSET694,Installed,2017-03-15,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-03-15,2018-03-20,N,201803,N,695
ASSET695,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-02-01,2018-02-06,Y,201802,N,696
ASSET696,Installed,2016-10-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-13,2017-10-23,N,201710,Y,697
ASSET697,Available,2016-10-27,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-10-27,2017-11-01,N,201711,Y,698
ASSET698,Installed,2016-05-20,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-05-20,2017-05-25,N,201705,Y,699
ASSET699,Installed,2016-05-20,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-05-20,2017-05-25,Y,201705,Y,700
ASSET700,Installed,2016-05-24,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-05-24,2017-05-29,Y,201705,Y,701
ASSET701,Installed,2016-05-20,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-05-20,2017-05-25,Y,201705,Y,702
ASSET702,Installed,2016-03-30,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-03-22,2017-04-01,N,201704,Y,703
ASSET703,Available,2017-03-20,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-03-20,2018-03-25,N,201803,N,704
ASSET704,Installed,2016-05-18,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-05-18,2017-05-23,N,201705,Y,705
ASSET705,Installed,2016-10-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-13,2017-10-23,N,201710,Y,706
ASSET706,Installed,2016-06-04,MODLTY5,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-06-04,2017-06-09,Y,201706,Y,707
ASSET707,Installed,2016-09-15,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-15,2017-09-20,Y,201709,Y,708
ASSET708,Installed,2016-10-19,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-19,2017-10-24,N,201710,Y,709
ASSET709,Available,2017-03-03,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-03-03,2018-03-08,N,201803,N,710
ASSET710,Installed,2012-12-18,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2012-12-18,2017-11-20,N,201711,Y,711
ASSET711,Shipped,2017-01-06,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2017-01-06,2018-01-16,N,201801,N,712
ASSET712,Installed,2016-12-21,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-21,2017-12-26,N,201712,Y,713
ASSET713,Installed,2016-12-15,MODLTY4,CUSTMR_CATGRY3,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-12-15,2017-12-20,N,201712,Y,714
ASSET714,Installed,2016-08-26,MODLTY4,CUSTMR_CATGRY5,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-08-26,2017-08-31,N,201708,Y,715
ASSET715,Installed,2016-09-27,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-27,2017-10-02,N,201710,Y,716
ASSET716,Installed,2016-09-29,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-09-29,2017-10-04,Y,201710,Y,717
ASSET717,Installed,2016-05-23,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-05-23,2017-06-02,N,201706,Y,718
ASSET718,Shipped,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-06,N,201801,N,719
ASSET719,Installed,2017-03-10,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2017-03-10,2018-03-15,Y,201803,N,720
ASSET720,Shipped,2016-09-09,MODLTY7,CUSTMR_CATGRY13,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-09-09,2017-09-14,N,201709,Y,721
ASSET721,Installed,2016-09-23,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-09-23,2017-09-28,Y,201709,Y,722
ASSET722,Shipped,2016-08-30,MODLTY6,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-08-30,2017-09-04,N,201709,Y,723
ASSET723,Installed,2016-10-24,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-10-24,2017-10-29,Y,201710,Y,724
ASSET724,Installed,2016-08-12,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-12,2017-08-17,Y,201708,Y,725
ASSET725,Installed,2017-03-08,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-03-08,2018-03-13,N,201803,N,726
ASSET726,Installed,2016-11-16,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-11-16,2017-11-21,Y,201711,Y,727
ASSET727,Installed,2016-09-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-09-16,2017-09-21,N,201709,Y,728
ASSET728,Shipped,2016-12-07,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-12-07,2017-12-12,N,201712,Y,729
ASSET729,Installed,2016-10-27,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-10-27,2017-11-01,N,201711,Y,730
ASSET730,Installed,2016-06-02,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-06-02,2017-06-07,Y,201706,Y,731
ASSET731,Installed,2015-12-17,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2015-12-17,2017-12-21,N,201712,Y,732
ASSET732,Shipped,2017-11-08,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-11-08,2017-11-20,N,201711,Y,733
ASSET733,Installed,2016-12-07,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-07,2017-12-12,N,201712,Y,734
ASSET734,Installed,2016-05-13,MODLTY5,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-05-13,2017-05-18,Y,201705,Y,735
ASSET735,Installed,2016-07-06,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-07-06,2017-07-11,Y,201707,Y,736
ASSET736,Installed,2017-02-01,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-02-01,2018-02-06,N,201802,N,737
ASSET737,Installed,2016-11-09,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-11-09,2017-11-14,N,201711,Y,738
ASSET738,Installed,2017-03-14,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-03-14,2018-03-19,N,201803,N,739
ASSET739,Installed,2017-06-18,MODLTY2,CUSTMR_CATGRY8,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-06-18,2017-06-30,N,201706,Y,740
ASSET740,Installed,2016-09-30,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-09-30,2017-10-05,Y,201710,Y,741
ASSET741,Installed,2016-12-07,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-12-07,2017-12-12,N,201712,Y,742
ASSET742,Shipped,2016-06-24,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-06-24,2017-07-04,N,201707,Y,743
ASSET743,Installed,2017-03-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-02-10,2018-02-20,N,201802,N,744
ASSET744,Shipped,2017-12-19,MODLTY2,CUSTMR_CATGRY8,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-12-19,2018-03-25,N,201803,N,745
ASSET745,Installed,2017-03-09,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2017-03-09,2018-03-14,N,201803,N,746
ASSET746,Installed,2017-09-15,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2017-09-15,2018-01-09,N,201801,N,747
ASSET747,Installed,2016-07-08,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-07-08,2017-07-13,N,201707,Y,748
ASSET748,Installed,2016-06-24,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-06-24,2017-06-29,Y,201706,Y,749
ASSET749,Installed,2016-07-07,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-07-07,2017-07-12,Y,201707,Y,750
ASSET750,Shipped,2017-09-11,MODLTY4,CUSTMR_CATGRY10,CUSTMR_TYP1,SRV_REGN6,DIVSN5,2017-09-11,2017-09-11,N,201709,Y,751
ASSET751,Installed,2016-12-01,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-12-01,2017-12-06,N,201712,Y,752
ASSET752,Installed,2016-07-26,MODLTY5,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-07-26,2017-07-31,Y,201707,Y,753
ASSET753,Shipped,2016-04-16,MODLTY5,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-04-16,2017-04-21,N,201704,Y,754
ASSET754,Installed,2016-11-04,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-11-04,2017-11-09,Y,201711,Y,755
ASSET755,Installed,2016-04-07,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-04-07,2017-04-12,Y,201704,Y,756
ASSET756,Shipped,2017-03-06,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-03-06,2018-03-11,N,201803,N,757
ASSET757,Installed,2014-06-19,MODLTY8,CUSTMR_CATGRY10,CUSTMR_TYP1,SRV_REGN7,DIVSN3,2014-06-19,2017-06-28,N,201706,Y,758
ASSET758,Installed,2016-06-14,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-06-14,2017-06-19,Y,201706,Y,759
ASSET759,Installed,2016-09-27,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-27,2017-10-02,N,201710,Y,760
ASSET760,Installed,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-03-20,2018-03-25,N,201803,N,761
ASSET761,Installed,2016-12-21,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-21,2017-12-26,N,201712,Y,762
ASSET762,Installed,2017-01-06,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-01-06,2018-01-11,N,201801,N,763
ASSET763,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-01,N,201801,N,764
